Date,Location,region,measureid,fractionid,viral_load,seven_day_rolling_avg,pruid
2021-08-05,Vancouver Lulu Island,Vancouver,covN2,solid,16.50078,9.881915,59
2021-08-08,Vancouver Lulu Island,Vancouver,covN2,solid,7.92427,12.212525,59
2021-08-12,Vancouver Lulu Island,Vancouver,covN2,solid,3.247855,5.5860625,59
2021-08-15,Vancouver Lulu Island,Vancouver,covN2,solid,6.903445,5.07565,59
2021-08-19,Vancouver Lulu Island,Vancouver,covN2,solid,21.05357,13.9785075,59
2021-08-22,Vancouver Lulu Island,Vancouver,covN2,solid,10.2957,15.674635,59
2021-08-26,Vancouver Lulu Island,Vancouver,covN2,solid,20.28943,15.292565,59
2021-08-29,Vancouver Lulu Island,Vancouver,covN2,solid,3.3047,11.797065,59
2021-09-02,Vancouver Lulu Island,Vancouver,covN2,solid,28.44668,15.87569,59
2021-09-05,Vancouver Lulu Island,Vancouver,covN2,solid,20.27062,24.35865,59
2021-09-09,Vancouver Lulu Island,Vancouver,covN2,solid,3.772495,12.0215575,59
2021-09-12,Vancouver Lulu Island,Vancouver,covN2,solid,16.453015,10.112755,59
2021-09-16,Vancouver Lulu Island,Vancouver,covN2,solid,13.90974,15.1813775,59
2021-09-19,Vancouver Lulu Island,Vancouver,covN2,solid,16.19516,15.05245,59
2021-09-23,Vancouver Lulu Island,Vancouver,covN2,solid,15.29714,15.74615,59
2021-09-26,Vancouver Lulu Island,Vancouver,covN2,solid,8.3254,11.81127,59
2021-09-30,Vancouver Lulu Island,Vancouver,covN2,solid,15.355305,11.8403525,59
2021-10-03,Vancouver Lulu Island,Vancouver,covN2,solid,6.092355,10.72383,59
2021-10-07,Vancouver Lulu Island,Vancouver,covN2,solid,13.919335,10.005845,59
2021-10-10,Vancouver Lulu Island,Vancouver,covN2,solid,42.482015,28.200675,59
2021-10-14,Vancouver Lulu Island,Vancouver,covN2,solid,12.68935,27.5856825,59
2021-10-17,Vancouver Lulu Island,Vancouver,covN2,solid,17.275035,14.9821925,59
2021-10-21,Vancouver Lulu Island,Vancouver,covN2,solid,9.344825,13.30993,59
2021-10-24,Vancouver Lulu Island,Vancouver,covN2,solid,11.887905,10.616365,59
2021-10-28,Vancouver Lulu Island,Vancouver,covN2,solid,6.68475,9.2863275,59
2021-10-31,Vancouver Lulu Island,Vancouver,covN2,solid,11.16112,8.922935,59
2021-11-04,Vancouver Lulu Island,Vancouver,covN2,solid,8.997805,10.0794625,59
2021-11-07,Vancouver Lulu Island,Vancouver,covN2,solid,10.316735,9.65727,59
2021-11-14,Vancouver Lulu Island,Vancouver,covN2,solid,1.762355,1.762355,59
2021-11-18,Vancouver Lulu Island,Vancouver,covN2,solid,32.25585,17.0091025,59
2021-11-21,Vancouver Lulu Island,Vancouver,covN2,solid,8.53065,20.39325,59
2021-11-25,Vancouver Lulu Island,Vancouver,covN2,solid,6.352215,7.4414325,59
2021-11-28,Vancouver Lulu Island,Vancouver,covN2,solid,5.860245,6.10623,59
2021-12-02,Vancouver Lulu Island,Vancouver,covN2,solid,11.932745,8.896495,59
2021-12-05,Vancouver Lulu Island,Vancouver,covN2,solid,133.090355,72.51155,59
2021-12-09,Vancouver Lulu Island,Vancouver,covN2,solid,12.079955,72.585155,59
2021-12-12,Vancouver Lulu Island,Vancouver,covN2,solid,25.658545,18.86925,59
2021-12-16,Vancouver Lulu Island,Vancouver,covN2,solid,11.95748,18.8080125,59
2021-12-19,Vancouver Lulu Island,Vancouver,covN2,solid,92.712685,52.3350825,59
2021-12-23,Vancouver Lulu Island,Vancouver,covN2,solid,135.9224,114.3175425,59
2021-12-26,Vancouver Lulu Island,Vancouver,covN2,solid,298.01526,216.96883,59
2021-12-30,Vancouver Lulu Island,Vancouver,covN2,solid,115.596825,206.8060425,59
2022-01-02,Vancouver Lulu Island,Vancouver,covN2,solid,678.44501,397.0209175,59
2022-01-06,Vancouver Lulu Island,Vancouver,covN2,solid,342.0148,510.229905,59
2022-01-09,Vancouver Lulu Island,Vancouver,covN2,solid,833.23686,587.62583,59
2022-01-13,Vancouver Lulu Island,Vancouver,covN2,solid,493.21083,663.223845,59
2022-01-16,Vancouver Lulu Island,Vancouver,covN2,solid,239.955885,366.5833575,59
2022-01-20,Vancouver Lulu Island,Vancouver,covN2,solid,421.10544,330.5306625,59
2022-01-23,Vancouver Lulu Island,Vancouver,covN2,solid,258.002885,339.5541625,59
2022-01-27,Vancouver Lulu Island,Vancouver,covN2,solid,191.950015,224.97645,59
2022-01-30,Vancouver Lulu Island,Vancouver,covN2,solid,270.540615,231.245315,59
2022-02-03,Vancouver Lulu Island,Vancouver,covN2,solid,131.94331,201.2419625,59
2022-02-06,Vancouver Lulu Island,Vancouver,covN2,solid,126.587715,129.2655125,59
2022-02-10,Vancouver Lulu Island,Vancouver,covN2,solid,47.391395,86.989555,59
2022-02-13,Vancouver Lulu Island,Vancouver,covN2,solid,68.057445,57.72442,59
2022-02-17,Vancouver Lulu Island,Vancouver,covN2,solid,40.851405,54.454425,59
2022-02-20,Vancouver Lulu Island,Vancouver,covN2,solid,148.34606,94.5987325,59
2022-02-24,Vancouver Lulu Island,Vancouver,covN2,solid,46.63082,97.48844,59
2022-02-27,Vancouver Lulu Island,Vancouver,covN2,solid,12.494605,29.5627125,59
2022-03-03,Vancouver Lulu Island,Vancouver,covN2,solid,15.0922,13.7934025,59
2022-03-06,Vancouver Lulu Island,Vancouver,covN2,solid,38.25472,26.67346,59
2022-03-11,Vancouver Lulu Island,Vancouver,covN2,solid,145.880575,92.0676475,59
2022-03-14,Vancouver Lulu Island,Vancouver,covN2,solid,61.750575,103.815575,59
2022-03-18,Vancouver Lulu Island,Vancouver,covN2,solid,8.349395,35.049985,59
2022-03-21,Vancouver Lulu Island,Vancouver,covN2,solid,11.875335,10.112365,59
2022-03-24,Vancouver Lulu Island,Vancouver,covN2,solid,43.4444,21.2230433333333,59
2022-03-27,Vancouver Lulu Island,Vancouver,covN2,solid,54.571475,36.6304033333333,59
2022-03-31,Vancouver Lulu Island,Vancouver,covN2,solid,32.799635,43.685555,59
2022-04-03,Vancouver Lulu Island,Vancouver,covN2,solid,27.255225,30.02743,59
2022-04-08,Vancouver Lulu Island,Vancouver,covN2,solid,495.2907,261.2729625,59
2022-04-11,Vancouver Lulu Island,Vancouver,covN2,solid,44.419795,269.8552475,59
2022-04-15,Vancouver Lulu Island,Vancouver,covN2,solid,132.1697,88.2947475,59
2022-04-18,Vancouver Lulu Island,Vancouver,covN2,solid,88.94257,110.556135,59
2022-04-22,Vancouver Lulu Island,Vancouver,covN2,solid,984.755595,536.8490825,59
2022-04-25,Vancouver Lulu Island,Vancouver,covN2,solid,175.50631,580.1309525,59
2022-04-28,Vancouver Lulu Island,Vancouver,covN2,solid,316.92991,492.397271666667,59
2022-05-01,Vancouver Lulu Island,Vancouver,covN2,solid,234.3355,242.25724,59
2022-05-06,Vancouver Lulu Island,Vancouver,covN2,solid,174.48319,204.409345,59
2022-05-09,Vancouver Lulu Island,Vancouver,covN2,solid,280.311965,227.3975775,59
2022-05-13,Vancouver Lulu Island,Vancouver,covN2,solid,489.601,384.9564825,59
2022-05-16,Vancouver Lulu Island,Vancouver,covN2,solid,133.621845,311.6114225,59
2022-05-20,Vancouver Lulu Island,Vancouver,covN2,solid,139.310185,136.466015,59
2022-05-23,Vancouver Lulu Island,Vancouver,covN2,solid,238.273945,188.792065,59
2022-05-26,Vancouver Lulu Island,Vancouver,covN2,solid,698.442295,358.675475,59
2022-05-29,Vancouver Lulu Island,Vancouver,covN2,solid,249.40124,395.372493333333,59
2022-06-02,Vancouver Lulu Island,Vancouver,covN2,solid,1969.10282,1109.25203,59
2022-06-05,Vancouver Lulu Island,Vancouver,covN2,solid,355.902095,1162.5024575,59
2022-06-09,Vancouver Lulu Island,Vancouver,covN2,solid,38.311475,197.106785,59
2022-06-12,Vancouver Lulu Island,Vancouver,covN2,solid,57.53929,47.9253825,59
2022-06-16,Vancouver Lulu Island,Vancouver,covN2,solid,151.473785,104.5065375,59
2022-06-19,Vancouver Lulu Island,Vancouver,covN2,solid,79.68087,115.5773275,59
2022-06-23,Vancouver Lulu Island,Vancouver,covN2,solid,249.06223,164.37155,59
2022-06-26,Vancouver Lulu Island,Vancouver,covN2,solid,113.051065,181.0566475,59
2022-06-30,Vancouver Lulu Island,Vancouver,covN2,solid,122.7947,117.9228825,59
2022-07-03,Vancouver Lulu Island,Vancouver,covN2,solid,110.792335,116.7935175,59
2022-07-07,Vancouver Lulu Island,Vancouver,covN2,solid,182.46877,146.6305525,59
2022-07-10,Vancouver Lulu Island,Vancouver,covN2,solid,339.612385,261.0405775,59
2022-07-14,Vancouver Lulu Island,Vancouver,covN2,solid,282.011725,310.812055,59
2022-07-17,Vancouver Lulu Island,Vancouver,covN2,solid,292.583095,287.29741,59
2022-07-21,Vancouver Lulu Island,Vancouver,covN2,solid,331.421135,312.002115,59
2022-07-24,Vancouver Lulu Island,Vancouver,covN2,solid,237.85135,284.6362425,59
2022-07-28,Vancouver Lulu Island,Vancouver,covN2,solid,44.854895,141.3531225,59
2022-07-31,Vancouver Lulu Island,Vancouver,covN2,solid,87.838725,66.34681,59
2022-08-04,Vancouver Lulu Island,Vancouver,covN2,solid,45.593985,66.716355,59
2022-08-07,Vancouver Lulu Island,Vancouver,covN2,solid,33.88908,39.7415325,59
2022-08-11,Vancouver Lulu Island,Vancouver,covN2,solid,27.740405,30.8147425,59
2022-08-14,Vancouver Lulu Island,Vancouver,covN2,solid,37.190105,32.465255,59
2022-08-18,Vancouver Lulu Island,Vancouver,covN2,solid,74.304855,55.74748,59
2022-08-21,Vancouver Lulu Island,Vancouver,covN2,solid,42.695045,58.49995,59
2022-08-25,Vancouver Lulu Island,Vancouver,covN2,solid,157.367005,100.031025,59
2022-08-28,Vancouver Lulu Island,Vancouver,covN2,solid,80.693295,119.03015,59
2022-09-01,Vancouver Lulu Island,Vancouver,covN2,solid,448.26941,264.4813525,59
2022-09-04,Vancouver Lulu Island,Vancouver,covN2,solid,62.731005,255.5002075,59
2022-09-08,Vancouver Lulu Island,Vancouver,covN2,solid,61.948195,62.3396,59
2022-09-11,Vancouver Lulu Island,Vancouver,covN2,solid,524.576575,293.262385,59
2022-09-15,Vancouver Lulu Island,Vancouver,covN2,solid,69.79028,297.1834275,59
2022-09-18,Vancouver Lulu Island,Vancouver,covN2,solid,39.18925,54.489765,59
2022-09-22,Vancouver Lulu Island,Vancouver,covN2,solid,56.72161,47.95543,59
2022-09-25,Vancouver Lulu Island,Vancouver,covN2,solid,27.86121,42.29141,59
2022-09-29,Vancouver Lulu Island,Vancouver,covN2,solid,57.750505,42.8058575,59
2022-10-02,Vancouver Lulu Island,Vancouver,covN2,solid,114.574035,86.16227,59
2022-10-06,Vancouver Lulu Island,Vancouver,covN2,solid,155.04271,134.8083725,59
2022-10-09,Vancouver Lulu Island,Vancouver,covN2,solid,94.885035,124.9638725,59
2022-10-13,Vancouver Lulu Island,Vancouver,covN2,solid,49.74544,72.3152375,59
2022-10-16,Vancouver Lulu Island,Vancouver,covN2,solid,153.677465,101.7114525,59
2022-10-20,Vancouver Lulu Island,Vancouver,covN2,solid,69.47666,111.5770625,59
2022-10-23,Vancouver Lulu Island,Vancouver,covN2,solid,68.601535,69.0390975,59
2022-10-27,Vancouver Lulu Island,Vancouver,covN2,solid,179.813235,124.207385,59
2023-02-16,Vancouver Lulu Island,Vancouver,covN2,solid,82.318555,147.92371,59
2023-02-19,Vancouver Lulu Island,Vancouver,covN2,solid,94.603605,88.46108,59
2023-02-23,Vancouver Lulu Island,Vancouver,covN2,solid,104.1773,99.3904525,59
2023-02-26,Vancouver Lulu Island,Vancouver,covN2,solid,66.069015,85.1231575,59
2023-03-02,Vancouver Lulu Island,Vancouver,covN2,solid,90.506395,78.287705,59
2023-03-05,Vancouver Lulu Island,Vancouver,covN2,solid,36.0122,63.2592975,59
2023-03-09,Vancouver Lulu Island,Vancouver,covN2,solid,149.38554,92.69887,59
2023-03-12,Vancouver Lulu Island,Vancouver,covN2,solid,129.239695,139.3126175,59
2023-03-16,Vancouver Lulu Island,Vancouver,covN2,solid,123.244175,126.241935,59
2023-03-23,Vancouver Lulu Island,Vancouver,covN2,solid,118.758055,118.758055,59
2023-03-26,Vancouver Lulu Island,Vancouver,covN2,solid,80.3502,99.5541275,59
2023-03-30,Vancouver Lulu Island,Vancouver,covN2,solid,109.092555,94.7213775,59
2022-11-23,Souris,Souris,covN2,solid,21.52527,21.52527,11
2022-11-28,Souris,Souris,covN2,solid,4.310315,12.9177925,11
2022-11-30,Souris,Souris,covN2,solid,78.30545,41.3078825,11
2022-12-05,Souris,Souris,covN2,solid,1.748915,40.0271825,11
2022-12-07,Souris,Souris,covN2,solid,28.32786,15.0383875,11
2022-12-12,Souris,Souris,covN2,solid,1.171495,14.7496775,11
2022-12-15,Souris,Souris,covN2,solid,14.927155,8.049325,11
2022-12-19,Souris,Souris,covN2,solid,117.92686,66.4270075,11
2022-12-23,Souris,Souris,covN2,solid,32.659385,75.2931225,11
2023-04-02,Vancouver Lulu Island,Vancouver,covN2,solid,144.03039,126.5614725,59
2023-04-06,Vancouver Lulu Island,Vancouver,covN2,solid,142.841755,143.4360725,59
2023-04-09,Vancouver Lulu Island,Vancouver,covN2,solid,63.374645,103.1082,59
2023-04-13,Vancouver Lulu Island,Vancouver,covN2,solid,68.89182,66.1332325,59
2023-04-16,Vancouver Lulu Island,Vancouver,covN2,solid,67.21685,68.054335,59
2023-04-20,Vancouver Lulu Island,Vancouver,covN2,solid,200.2276,133.722225,59
2023-04-23,Vancouver Lulu Island,Vancouver,covN2,solid,450.22511,325.226355,59
2023-04-27,Vancouver Lulu Island,Vancouver,covN2,solid,148.243405,299.2342575,59
2023-04-30,Vancouver Lulu Island,Vancouver,covN2,solid,110.48152,129.3624625,59
2023-05-11,Vancouver Lulu Island,Vancouver,covN2,solid,424.176845,424.176845,59
2023-05-14,Vancouver Lulu Island,Vancouver,covN2,solid,112.82892,268.5028825,59
2023-05-18,Vancouver Lulu Island,Vancouver,covN2,solid,255.27456,184.05174,59
2023-05-21,Vancouver Lulu Island,Vancouver,covN2,solid,43.864705,149.5696325,59
2023-05-25,Vancouver Lulu Island,Vancouver,covN2,solid,118.15303,81.0088675,59
2023-05-28,Vancouver Lulu Island,Vancouver,covN2,solid,36.210895,77.1819625,59
2023-06-01,Vancouver Lulu Island,Vancouver,covN2,solid,94.6928,65.4518475,59
2023-06-04,Vancouver Lulu Island,Vancouver,covN2,solid,52.128315,73.4105575,59
2023-06-08,Vancouver Lulu Island,Vancouver,covN2,solid,47.1183,49.6233075,59
2023-06-11,Vancouver Lulu Island,Vancouver,covN2,solid,59.454035,53.2861675,59
2023-06-15,Vancouver Lulu Island,Vancouver,covN2,solid,20.500145,39.97709,59
2023-06-18,Vancouver Lulu Island,Vancouver,covN2,solid,440.96296,230.7315525,59
2023-06-22,Vancouver Lulu Island,Vancouver,covN2,solid,24.45404,232.7085,59
2023-06-25,Vancouver Lulu Island,Vancouver,covN2,solid,142.076645,83.2653425,59
2023-06-29,Vancouver Lulu Island,Vancouver,covN2,solid,14.125845,78.101245,59
2023-07-02,Vancouver Lulu Island,Vancouver,covN2,solid,24.112345,19.119095,59
2022-12-30,Souris,Souris,covN2,solid,30.782455,30.782455,11
2023-01-03,Souris,Souris,covN2,solid,10.69527,20.7388625,11
2023-01-05,Souris,Souris,covN2,solid,34.00418,25.160635,11
2023-01-09,Souris,Souris,covN2,solid,916.799165,320.499538333333,11
2023-01-11,Souris,Souris,covN2,solid,6.02853,318.943958333333,11
2023-01-16,Souris,Souris,covN2,solid,1.860445,3.9444875,11
2023-01-18,Souris,Souris,covN2,solid,0.54078,1.2006125,11
2023-01-23,Souris,Souris,covN2,solid,47.6392,24.08999,11
2023-01-25,Souris,Souris,covN2,solid,8.73398,28.18659,11
2023-01-30,Souris,Souris,covN2,solid,304.6798,156.70689,11
2023-02-02,Souris,Souris,covN2,solid,51.957325,178.3185625,11
2023-02-06,Souris,Souris,covN2,solid,80.2824,66.1198625,11
2023-02-08,Souris,Souris,covN2,solid,74.262325,68.8340166666667,11
2023-02-13,Souris,Souris,covN2,solid,8.18881,41.2255675,11
2023-02-15,Souris,Souris,covN2,solid,9.631735,8.9102725,11
2023-02-20,Souris,Souris,covN2,solid,10.933775,10.282755,11
2023-02-22,Souris,Souris,covN2,solid,28.25461,19.5941925,11
2023-02-27,Souris,Souris,covN2,solid,14.24193,21.24827,11
2023-03-01,Souris,Souris,covN2,solid,58.446335,36.3441325,11
2023-03-06,Souris,Souris,covN2,solid,150.413375,104.429855,11
2023-03-08,Souris,Souris,covN2,solid,41.290355,95.851865,11
2023-03-13,Souris,Souris,covN2,solid,8.51733,24.9038425,11
2023-03-15,Souris,Souris,covN2,solid,16.623795,12.5705625,11
2023-03-20,Souris,Souris,covN2,solid,6.58436,11.6040775,11
2023-03-22,Souris,Souris,covN2,solid,3.245805,4.9150825,11
2023-03-27,Souris,Souris,covN2,solid,0.899325,2.072565,11
2023-03-29,Souris,Souris,covN2,solid,1.545735,1.22253,11
2023-04-03,Souris,Souris,covN2,solid,1.018885,1.28231,11
2023-04-05,Souris,Souris,covN2,solid,4.936645,2.977765,11
2023-04-10,Souris,Souris,covN2,solid,2.524135,3.73039,11
2023-04-13,Souris,Souris,covN2,solid,2.688205,2.60617,11
2023-04-18,Souris,Souris,covN2,solid,28.88871,15.7884575,11
2023-04-19,Souris,Souris,covN2,solid,8.830765,13.4692266666667,11
2023-04-24,Souris,Souris,covN2,solid,18.34665,18.6887083333333,11
2023-04-26,Souris,Souris,covN2,solid,20.22074,19.283695,11
2023-05-01,Souris,Souris,covN2,solid,2.610855,11.4157975,11
2023-05-03,Souris,Souris,covN2,solid,21.883625,12.24724,11
2023-05-08,Souris,Souris,covN2,solid,33.021715,27.45267,11
2023-05-10,Souris,Souris,covN2,solid,17.68096,25.3513375,11
2023-05-15,Souris,Souris,covN2,solid,89.147045,53.4140025,11
2023-05-17,Souris,Souris,covN2,solid,67.697025,78.422035,11
2023-05-22,Souris,Souris,covN2,solid,23.051195,45.37411,11
2023-05-24,Souris,Souris,covN2,solid,5.35696,14.2040775,11
2023-05-29,Souris,Souris,covN2,solid,21.23769,13.297325,11
2023-05-31,Souris,Souris,covN2,solid,10.402905,15.8202975,11
2023-06-05,Souris,Souris,covN2,solid,4.89945,7.6511775,11
2023-06-07,Souris,Souris,covN2,solid,5.068585,4.9840175,11
2023-06-12,Souris,Souris,covN2,solid,3.06241,4.0654975,11
2023-06-14,Souris,Souris,covN2,solid,0.48158,1.771995,11
2023-06-19,Souris,Souris,covN2,solid,0.00549,0.243535,11
2023-06-21,Souris,Souris,covN2,solid,0.00549,0.00549,11
2023-06-26,Souris,Souris,covN2,solid,2.146295,1.0758925,11
2023-06-28,Souris,Souris,covN2,solid,22.75773,12.4520125,11
2023-07-03,Souris,Souris,covN2,solid,34.99908,28.878405,11
2021-06-07,St. John's,St. John's,covN2,solid,0.00549,0.00549,10
2021-06-10,St. John's,St. John's,covN2,solid,0.00549,0.00549,10
2021-06-14,St. John's,St. John's,covN2,solid,0.00549,0.00549,10
2021-06-17,St. John's,St. John's,covN2,solid,0.00549,0.00549,10
2021-06-22,St. John's,St. John's,covN2,solid,0.00549,0.00549,10
2021-06-24,St. John's,St. John's,covN2,solid,0.00549,0.00549,10
2021-06-29,St. John's,St. John's,covN2,solid,0.00549,0.00549,10
2021-07-02,St. John's,St. John's,covN2,solid,0.00549,0.00549,10
2021-07-05,St. John's,St. John's,covN2,solid,0.00549,0.00549,10
2021-07-08,St. John's,St. John's,covN2,solid,0.00549,0.00549,10
2021-07-13,St. John's,St. John's,covN2,solid,0.00549,0.00549,10
2021-07-15,St. John's,St. John's,covN2,solid,0.00549,0.00549,10
2021-07-19,St. John's,St. John's,covN2,solid,0.00549,0.00549,10
2021-07-22,St. John's,St. John's,covN2,solid,0.00549,0.00549,10
2021-07-26,St. John's,St. John's,covN2,solid,0.00549,0.00549,10
2021-07-29,St. John's,St. John's,covN2,solid,1.84115,0.92332,10
2021-08-02,St. John's,St. John's,covN2,solid,0.00549,0.92332,10
2021-08-09,St. John's,St. John's,covN2,solid,0.00549,0.00549,10
2021-08-12,St. John's,St. John's,covN2,solid,0.00549,0.00549,10
2021-08-16,St. John's,St. John's,covN2,solid,0.00549,0.00549,10
2021-08-19,St. John's,St. John's,covN2,solid,1.25872,0.632105,10
2021-08-23,St. John's,St. John's,covN2,solid,1.31509,1.286905,10
2021-08-26,St. John's,St. John's,covN2,solid,1.431725,1.3734075,10
2021-08-30,St. John's,St. John's,covN2,solid,0.00549,0.7186075,10
2021-09-02,St. John's,St. John's,covN2,solid,0.00549,0.00549,10
2021-09-07,St. John's,St. John's,covN2,solid,0.42086,0.213175,10
2021-09-09,St. John's,St. John's,covN2,solid,0.00549,0.213175,10
2021-09-13,St. John's,St. John's,covN2,solid,1.23814,0.55483,10
2021-09-16,St. John's,St. John's,covN2,solid,1.12403,1.181085,10
2021-09-20,St. John's,St. John's,covN2,solid,0.00549,0.56476,10
2021-09-23,St. John's,St. John's,covN2,solid,0.00549,0.00549,10
2021-09-27,St. John's,St. John's,covN2,solid,0.00549,0.00549,10
2021-09-29,St. John's,St. John's,covN2,solid,0.00549,0.00549,10
2021-10-04,St. John's,St. John's,covN2,solid,2.28231,1.1439,10
2021-10-07,St. John's,St. John's,covN2,solid,6.145125,4.2137175,10
2021-10-12,St. John's,St. John's,covN2,solid,0.00549,3.0753075,10
2021-10-14,St. John's,St. John's,covN2,solid,0.00549,0.00549,10
2021-10-18,St. John's,St. John's,covN2,solid,0.84049,0.283823333333333,10
2021-10-21,St. John's,St. John's,covN2,solid,0.00549,0.42299,10
2021-10-25,St. John's,St. John's,covN2,solid,0.98291,0.4942,10
2021-10-28,St. John's,St. John's,covN2,solid,0.00549,0.4942,10
2021-11-01,St. John's,St. John's,covN2,solid,1.03821,0.52185,10
2021-11-04,St. John's,St. John's,covN2,solid,1.24029,1.13925,10
2021-11-08,St. John's,St. John's,covN2,solid,2.41009,1.82519,10
2021-11-10,St. John's,St. John's,covN2,solid,0.00549,1.21862333333333,10
2021-11-15,St. John's,St. John's,covN2,solid,1.70801,0.85675,10
2021-11-18,St. John's,St. John's,covN2,solid,0.00549,0.85675,10
2021-11-22,St. John's,St. John's,covN2,solid,0.00549,0.00549,10
2021-11-25,St. John's,St. John's,covN2,solid,13.773725,6.8896075,10
2021-11-29,St. John's,St. John's,covN2,solid,1.08018,7.4269525,10
2021-12-02,St. John's,St. John's,covN2,solid,0.94013,1.010155,10
2021-12-06,St. John's,St. John's,covN2,solid,0.00549,0.47281,10
2021-12-08,St. John's,St. John's,covN2,solid,0.00549,0.317036666666667,10
2021-12-13,St. John's,St. John's,covN2,solid,0.84478,0.425135,10
2021-12-16,St. John's,St. John's,covN2,solid,2.03805,1.441415,10
2021-12-20,St. John's,St. John's,covN2,solid,11.821155,6.9296025,10
2021-12-29,St. John's,St. John's,covN2,solid,136.11832,136.11832,10
2022-01-04,St. John's,St. John's,covN2,solid,25.13483,80.626575,10
2022-01-06,St. John's,St. John's,covN2,solid,72.21148,48.673155,10
2022-01-10,St. John's,St. John's,covN2,solid,29.22039,42.1889,10
